Zone,Ward,Area,Locality,Street,Usage,Guidance Value
N04,N046,Vyasarpadi,Vyasarpadi,Palla Iv Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Palla Iv Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Palla Iv Street Extension,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Palla Iv Street Extension,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Ponnappan Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Ponnappan Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,SATHYAMOORTHY NAGAR TNSCB TENAMENTS.,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,SATHYAMOORTHY NAGAR TNSCB TENAMENTS.,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,SUNDARAPURAM,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,SUNDARAPURAM,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Sadagopa Alwar Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Sadagopa Alwar Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Sathyamoorthy Nagar Main Road,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Sathyamoorthy Nagar Main Road,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Selvavinayagar Koil Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Selvavinayagar Koil Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Shanmugam Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Shanmugam Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Subramaniar Koil Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Subramaniar Koil Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Sundaram Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Sundaram Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Tamilmani Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Tamilmani Street,Residential,0.65
N04,N046,Vyasarpadi,Vyasarpadi,Venkatesaperumal Koil Street,Non-Residential,3
N04,N046,Vyasarpadi,Vyasarpadi,Venkatesaperumal Koil Street,Residential,0.65
N04,N047,Korukkupet,Anandha Nayagi Nagar,ANANDHA NAYAGI NAGAR 2ND CROSS STREET,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,ANANDHA NAYAGI NAGAR 2ND CROSS STREET,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 5th Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anandha Nayagi Nagar 5th Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anantha Nayagi Nagar 6th Street,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Anantha Nayagi Nagar 6th Street,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Ananthanayagi Nagar 3rd Cross St,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Ananthanayagi Nagar 3rd Cross St,Residential,0.8
N04,N047,Korukkupet,Anandha Nayagi Nagar,Ananthanayagi Nagar Cross St,Non-Residential,3
N04,N047,Korukkupet,Anandha Nayagi Nagar,Ananthanayagi Nagar Cross St,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 10th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 10th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 5th Cross Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 5th Cross Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 7th Cross Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar 7th Cross Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar11th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar11th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar9 Th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Barathi Nagar9 Th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar  8th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar  8th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 5th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 5th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 6th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 6th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 7th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar 7th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar Cross St,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar Cross St,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar Main Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Bharathi Nagar Main Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 1st Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 1st Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 2nd Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 3rd Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 4th  Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 4th  Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 5th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 5th Street,Residential,0.8
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 6th Street,Non-Residential,3
N04,N047,Korukkupet,Bharathi Nagar,Motchapuram 6th Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 1st Cross Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 1st Cross Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 2nd Cross Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 2nd Cross Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr Ambetkar Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkar Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkarnagar 6th Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambedkarnagar 6th Street,Residential,0.8
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambetkar Nagar 5th Street,Non-Residential,3
N04,N047,Korukkupet,Dr. Ambedkar Nagar,Dr. Ambetkar Nagar 5th Street,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 1st Street,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 1st Street,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 2nd Street,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 3rd Street,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 4th St,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 4th St,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 5th St,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram 5th St,Residential,0.8
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram Main St,Non-Residential,3
N04,N047,Korukkupet,Harinaryanapuram,Harinarayanapuram Main St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 10th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 10th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 11th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 11th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 12th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 12th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 13th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 13th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 14th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 14th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 15th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 15th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 16th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 16th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 17th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 17th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 18th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 18th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 19th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 19th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 1st St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 1st St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 2nd St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 2nd St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 3rd St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 3rd St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 4th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 4th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 5th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 5th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 6th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 6th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 7th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 7th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 8th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 8th St,Residential,0.8
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 9th St,Non-Residential,3
N04,N047,Korukkupet,Jeeva Nagar,Jeeva Nagar 9th St,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 10th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 10th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 11th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 11th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 12th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 12th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 5th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 5th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 6th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 6th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 7th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 7th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 8th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 8th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 9th Street,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar 9th Street,Residential,0.8
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar Main St,Non-Residential,3
N04,N047,Korukkupet,Kamaraj Nagar,Kamaraj Nagar Main St,Residential,0.8
N04,N047,Korukkupet,Korukkupet,C.B. Road,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,C.B. Road,Residential,0.8
N04,N047,Korukkupet,Korukkupet,C.B.ROAD (HUTS),Non-Residential,3
N04,N047,Korukkupet,Korukkupet,C.B.ROAD (HUTS),Residential,0.8
N04,N047,Korukkupet,Korukkupet,Dr Radhakrishnan Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Dr Radhakrishnan Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Dr Rathakrishnan Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Dr Rathakrishnan Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Dr Rathakrishnan Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Dr Rathakrishnan Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Dr. Rathakrishnan Nagar Main Road,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Dr. Rathakrishnan Nagar Main Road,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Eakamparam Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Eakamparam Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Egappan Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Egappan Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,JOTHI  HUTS,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,JOTHI  HUTS,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Jawan Mull  Sowcar Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Jawan Mull  Sowcar Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Jeeva Nagar Main Road,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Jeeva Nagar Main Road,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Kannan Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Kannan Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,"Karpaga Vinayagar Koil Street,",Non-Residential,3
N04,N047,Korukkupet,Korukkupet,"Karpaga Vinayagar Koil Street,",Residential,0.8
N04,N047,Korukkupet,Korukkupet,Kathivakkam High Road,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Kathivakkam High Road,Residential,0.8
N04,N047,Korukkupet,Korukkupet,MUTHUMARIAMMAN KOIL STREET,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,MUTHUMARIAMMAN KOIL STREET,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Madurai Muthu Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Madurai Muthu Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Mannappan Lane,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Mannappan Lane,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Mannappan Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Mannappan Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Muniappan Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Muniappan Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Nagappan Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Nagappan Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Old Glass Factory Road,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Old Glass Factory Road,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Pitty Munusamy Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Pitty Munusamy Street,Residential,0.8
N04,N047,Korukkupet,Korukkupet,Thiyagappa Street,Non-Residential,3
N04,N047,Korukkupet,Korukkupet,Thiyagappa Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 5th Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 5th Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 6th Street,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar 6th Street,Residential,0.8
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar Cross St,Non-Residential,3
N04,N047,Korukkupet,Meenambal Nagar,Meenambal Nagar Cross St,Residential,0.8
N04,N047,Korukkupet,Rajiv Gandhi Nagar,RAJIV GANDHI NAGAR HUTS,Non-Residential,3
N04,N047,Korukkupet,Rajiv Gandhi Nagar,RAJIV GANDHI NAGAR HUTS,Residential,0.8
N04,N047,Korukkupet,Rajiv Gandhi Nagar,Rajiv Gandhi Nagar  2nd Street,Non-Residential,3
N04,N047,Korukkupet,Rajiv Gandhi Nagar,Rajiv Gandhi Nagar  2nd Street,Residential,0.8
N04,N047,Korukkupet,Rajiv Gandhi Nagar,Rajiv Gandhi Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Rajiv Gandhi Nagar,Rajiv Gandhi Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 1st Cross Street,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 1st Cross Street,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 1st Main Road,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 1st Main Road,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 2nd Cross Street,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 2nd Cross Street,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 2nd Main Road,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 2nd Main Road,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 3rd Cross Street,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 3rd Cross Street,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 3rd Main Road,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 3rd Main Road,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 4th Cross Street,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 4th Cross Street,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 4th Main Road,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 4th Main Road,Residential,0.8
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 5th Cross Street,Non-Residential,3
N04,N047,Korukkupet,Ranganathapuram Slum Tenements,Ranganathapuram 5th Cross Street,Residential,0.8
N04,N047,Korukkupet,Sastri Nagar,NEW SASTHRI NAGAR 5TH STREET,Non-Residential,3
N04,N047,Korukkupet,Sastri Nagar,NEW SASTHRI NAGAR 5TH STREET,Residential,0.8
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 1st Street,Non-Residential,3
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 1st Street,Residential,0.8
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 2nd Street,Residential,0.8
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 3rd Street,Residential,0.8
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 4th Street,Non-Residential,3
N04,N047,Korukkupet,Sastri Nagar,New Sasthri Nagar 4th Street,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sathiyamurthy Street,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sathiyamurthy Street,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 10th St,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 10th St,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 11th St,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 11th St,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 12th St,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 12th St,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 1st Street,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 1st Street,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 2nd Street,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 2nd Street,Residential,0.8
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 3rd Street,Non-Residential,3
N04,N047,Korukkupet,Sigirinthapalayam,Sigirinthapalayam 3rd Street,Residential,0.8
